Merchant_ID,Merchant_Name,Merchant_Category,City,State,Merchant_Risk_Score,Merchant_Type,Partner_Offer_Eligible
MERCH_1209,LIC India Outlet 578,Insurance,Ludhiana,Punjab,17,Retail,True
MERCH_1210,NoBroker Rent Outlet 874,Rent,Udaipur,Rajasthan,14,Retail,False
MERCH_1211,iCloud Storage Digital,Subscription,Kochi,Kerala,31,Online,False
MERCH_1212,Practo Outlet 71,Healthcare,Hyderabad,Telangana,11,Retail,False
MERCH_1213,Indraprastha Gas Outlet 540,Utility,Coimbatore,Tamil Nadu,79,Online,False
MERCH_1214,Amazon Outlet 671,Shopping,Jaipur,Rajasthan,5,Retail,False
MERCH_1215,Flipkart Outlet 715,Shopping,Kanpur,Uttar Pradesh,7,Retail,False
MERCH_1216,ICICI Lombard Outlet 365,Insurance,Pune,Maharashtra,18,Hybrid,False
MERCH_1217,Bharat Petroleum Outlet 873,Fuel,Mysore,Karnataka,27,Retail,False
MERCH_1218,Shell Petrol Outlet 601,Fuel,Kanpur,Uttar Pradesh,10,Retail,False
MERCH_1219,Spotify Family Digital,Subscription,Coimbatore,Tamil Nadu,21,Online,False
MERCH_1220,NoBroker Rent Outlet 380,Rent,Hyderabad,Telangana,16,Retail,True
MERCH_1221,CCD Outlet 662,Food,Mysore,Karnataka,39,Online,False
MERCH_1222,NPS Contribution Digital,Investment,Jaipur,Rajasthan,36,Online,False
MERCH_1223,Youtube Premium Digital,Subscription,Trivandrum,Kerala,28,Online,True
MERCH_1224,Zoomcar Outlet 260,Travel,Delhi,Delhi,10,Hybrid,False
MERCH_1225,Municipal Water Outlet 847,Utility,Kanpur,Uttar Pradesh,21,Online,False
MERCH_1226,Indian Oil Outlet 630,Fuel,Chandigarh,Punjab,43,Retail,False
MERCH_1227,KFC Outlet 71,Food,Surat,Gujarat,12,Hybrid,False
MERCH_1228,Reliance Fresh Outlet 688,Grocery,Jaipur,Rajasthan,42,Online,False
MERCH_1229,NoBroker Rent Outlet 769,Rent,Kochi,Kerala,8,Retail,False
MERCH_1230,ICICI Lombard Outlet 659,Insurance,Udaipur,Rajasthan,30,Hybrid,False
MERCH_1231,AngelOne Deposit Digital,Investment,Chandigarh,Punjab,14,Online,False
MERCH_1232,Adani Electricity Outlet 542,Utility,Mysore,Karnataka,35,Online,False
MERCH_1233,Groww SIP Digital,Investment,Pune,Maharashtra,38,Online,False
MERCH_1234,Booking.com Outlet 568,Travel,Bangalore,Karnataka,41,Retail,False
MERCH_1235,BigBasket Outlet 215,Grocery,Chennai,Tamil Nadu,39,Online,False
MERCH_1236,Cred RentPay Outlet 337,Rent,Mumbai,Maharashtra,40,Retail,False
MERCH_1237,Max Healthcare Outlet 71,Healthcare,Ahmedabad,Gujarat,24,Hybrid,False
MERCH_1238,Pet Shop Outlet 441,Other,Chennai,Tamil Nadu,72,Online,True
MERCH_1239,DAV College Outlet 675,Education,Noida,Uttar Pradesh,13,Retail,False
MERCH_1240,NPS Contribution Digital,Investment,Coimbatore,Tamil Nadu,29,Online,False
MERCH_1241,Hardware Store Outlet 531,Other,Mysore,Karnataka,16,Retail,False
MERCH_1242,Taj Dining Outlet 595,Dining_Out,Lucknow,Uttar Pradesh,18,Retail,False
MERCH_1243,Bharat Petroleum Outlet 588,Fuel,Ludhiana,Punjab,9,Retail,False
MERCH_1244,AngelOne Deposit Digital,Investment,Ludhiana,Punjab,85,Online,False
MERCH_1245,Taj Dining Outlet 177,Dining_Out,Jaipur,Rajasthan,39,Online,False
MERCH_1246,IRCTC Outlet 668,Travel,Ahmedabad,Gujarat,10,Hybrid,False
MERCH_1247,BESCOM Outlet 12,Utility,Kochi,Kerala,7,Online,False
MERCH_1248,Practo Outlet 797,Healthcare,Ahmedabad,Gujarat,31,Online,False
MERCH_1249,More Retail Outlet 44,Grocery,Lucknow,Uttar Pradesh,25,Retail,False
MERCH_1250,Microsoft 365 Digital,Subscription,Udaipur,Rajasthan,18,Online,False
MERCH_1251,iCloud Storage Digital,Subscription,Lucknow,Uttar Pradesh,34,Online,False
MERCH_1252,Myntra Outlet 548,Shopping,Chennai,Tamil Nadu,27,Online,False
MERCH_1253,Social Outlet 472,Dining_Out,Kanpur,Uttar Pradesh,23,Hybrid,False
MERCH_1254,Bharat Petroleum Outlet 535,Fuel,Chandigarh,Punjab,9,Retail,False
MERCH_1255,Disney+ Hotstar Outlet 878,Entertainment,Coimbatore,Tamil Nadu,21,Hybrid,False
MERCH_1256,Mutual Fund Direct Digital,Investment,Mysore,Karnataka,14,Online,False
MERCH_1257,ICICI Lombard Outlet 53,Insurance,Kolkata,West Bengal,17,Retail,False
MERCH_1258,Pizza Hut Outlet 473,Food,Lucknow,Uttar Pradesh,9,Online,True
MERCH_1259,Punjab Grill Outlet 493,Dining_Out,Mumbai,Maharashtra,35,Online,False
MERCH_1260,Apollo Clinic Outlet 711,Healthcare,Pune,Maharashtra,21,Hybrid,False
MERCH_1261,Hindustan Petroleum Outlet 522,Fuel,Kolkata,West Bengal,21,Retail,False
MERCH_1262,Indigo Outlet 100,Travel,Kanpur,Uttar Pradesh,22,Hybrid,True
MERCH_1263,Subway Outlet 124,Food,Hyderabad,Telangana,42,Hybrid,False
MERCH_1264,CCD Outlet 750,Food,Bangalore,Karnataka,10,Retail,False
MERCH_1265,Society Maintenance Outlet 577,Rent,Coimbatore,Tamil Nadu,30,Retail,False
MERCH_1266,CCD Outlet 190,Food,Kanpur,Uttar Pradesh,15,Retail,True
MERCH_1267,PVR Cinemas Outlet 867,Entertainment,Trivandrum,Kerala,26,Retail,False
MERCH_1268,Cred RentPay Outlet 732,Rent,Mysore,Karnataka,28,Retail,False
MERCH_1269,Zepto Outlet 937,Grocery,Kolkata,West Bengal,43,Retail,True
MERCH_1270,Mutual Fund Direct Digital,Investment,Chennai,Tamil Nadu,16,Online,False
MERCH_1271,NoBroker Rent Outlet 758,Rent,Delhi,Delhi,31,Retail,False
MERCH_1272,Burger King Outlet 995,Food,Hyderabad,Telangana,12,Hybrid,False
MERCH_1273,Spencer's Outlet 222,Grocery,Trivandrum,Kerala,35,Hybrid,True
MERCH_1274,Practo Outlet 368,Healthcare,Noida,Uttar Pradesh,27,Hybrid,False
MERCH_1275,Cred RentPay Outlet 933,Rent,Noida,Uttar Pradesh,26,Retail,True
MERCH_1276,Shell Petrol Outlet 318,Fuel,Mysore,Karnataka,24,Retail,True
MERCH_1277,Amazon Prime Outlet 569,Entertainment,Jaipur,Rajasthan,20,Retail,False
MERCH_1278,NPS Contribution Digital,Investment,Hyderabad,Telangana,36,Online,False
MERCH_1279,DPS School Outlet 325,Education,Trivandrum,Kerala,24,Retail,False
MERCH_1280,Spotify Family Digital,Subscription,Ahmedabad,Gujarat,26,Online,False
MERCH_1281,Disney VIP Digital,Subscription,Kanpur,Uttar Pradesh,10,Online,False
MERCH_1282,Disney+ Hotstar Outlet 861,Entertainment,Jaipur,Rajasthan,36,Retail,True
MERCH_1283,ICICI Lombard Outlet 386,Insurance,Delhi,Delhi,26,Retail,False
MERCH_1284,Max Healthcare Outlet 262,Healthcare,Kolkata,West Bengal,25,Hybrid,False
MERCH_1285,Dry Cleaners Outlet 755,Other,Trivandrum,Kerala,8,Retail,False
MERCH_1286,DAV College Outlet 636,Education,Jaipur,Rajasthan,27,Retail,False
MERCH_1287,LIC India Outlet 512,Insurance,Mysore,Karnataka,9,Hybrid,False
MERCH_1288,Udemy Outlet 310,Education,Lucknow,Uttar Pradesh,32,Retail,True
MERCH_1289,Taj Dining Outlet 352,Dining_Out,Lucknow,Uttar Pradesh,76,Online,False
MERCH_1290,Hardware Store Outlet 993,Other,Lucknow,Uttar Pradesh,10,Hybrid,False
MERCH_1291,Burger King Outlet 879,Food,Pune,Maharashtra,25,Online,True
MERCH_1292,Amazon Outlet 174,Shopping,Udaipur,Rajasthan,11,Retail,False
MERCH_1293,Myntra Outlet 878,Shopping,Surat,Gujarat,17,Hybrid,False
MERCH_1294,Zomato Outlet 454,Food,Ahmedabad,Gujarat,33,Retail,False
MERCH_1295,ICICI Lombard Outlet 499,Insurance,Jaipur,Rajasthan,43,Hybrid,False
MERCH_1296,Airtel Fiber Outlet 598,Utility,Surat,Gujarat,6,Online,False
MERCH_1297,Spencer's Outlet 67,Grocery,Kochi,Kerala,39,Hybrid,False
MERCH_1298,Hard Rock Cafe Outlet 338,Dining_Out,Udaipur,Rajasthan,43,Hybrid,True
MERCH_1299,Uber Outlet 384,Travel,Surat,Gujarat,9,Hybrid,False
MERCH_1300,Adani Electricity Outlet 853,Utility,Chennai,Tamil Nadu,5,Online,False
MERCH_1301,DMart Outlet 526,Grocery,Mumbai,Maharashtra,34,Retail,False
MERCH_1302,Bharat Petroleum Outlet 600,Fuel,Kochi,Kerala,35,Retail,False
MERCH_1303,Society Maintenance Outlet 483,Rent,Mumbai,Maharashtra,40,Retail,False
MERCH_1304,Reliance Fresh Outlet 532,Grocery,Pune,Maharashtra,20,Retail,False
MERCH_1305,Reliance Fresh Outlet 295,Grocery,Kolkata,West Bengal,25,Retail,False
MERCH_1306,Housing Rent Transfer Outlet 982,Rent,Chandigarh,Punjab,28,Retail,False
MERCH_1307,Decathlon Outlet 561,Shopping,Jaipur,Rajasthan,44,Retail,False
MERCH_1308,Subway Outlet 246,Food,Udaipur,Rajasthan,25,Retail,True
MERCH_1309,Housing Rent Transfer Outlet 85,Rent,Coimbatore,Tamil Nadu,28,Retail,True
MERCH_1310,Amazon Prime Outlet 946,Entertainment,Bangalore,Karnataka,8,Hybrid,True
MERCH_1311,Inox Outlet 17,Entertainment,Noida,Uttar Pradesh,32,Hybrid,True
MERCH_1312,Starbucks Outlet 858,Food,Bangalore,Karnataka,42,Retail,False
MERCH_1313,Netflix Outlet 286,Entertainment,Lucknow,Uttar Pradesh,17,Online,False
MERCH_1314,Hard Rock Cafe Outlet 919,Dining_Out,Kanpur,Uttar Pradesh,8,Online,False
MERCH_1315,Bharat Petroleum Outlet 984,Fuel,Pune,Maharashtra,27,Retail,True
MERCH_1316,Taj Dining Outlet 726,Dining_Out,Kolkata,West Bengal,39,Online,False
MERCH_1317,Spencer's Outlet 783,Grocery,Pune,Maharashtra,39,Online,False
MERCH_1318,NPS Contribution Digital,Investment,Bangalore,Karnataka,12,Online,False
MERCH_1319,Salon & Spa Outlet 289,Other,Lucknow,Uttar Pradesh,43,Retail,False
MERCH_1320,Nykaa Outlet 82,Shopping,Kolkata,West Bengal,7,Online,False
MERCH_1321,Local Restaurant Outlet 950,Food,Surat,Gujarat,26,Online,False
MERCH_1322,Myntra Outlet 342,Shopping,Trivandrum,Kerala,6,Hybrid,False
MERCH_1323,Cred RentPay Outlet 413,Rent,Chandigarh,Punjab,17,Retail,True
MERCH_1324,ICICI Lombard Outlet 901,Insurance,Jaipur,Rajasthan,30,Retail,False
MERCH_1325,Pet Shop Outlet 394,Other,Noida,Uttar Pradesh,7,Online,False
MERCH_1326,Max Life Insurance Outlet 419,Insurance,Nagpur,Maharashtra,8,Hybrid,False
MERCH_1327,Local Clinic Outlet 426,Healthcare,Hyderabad,Telangana,15,Hybrid,False
MERCH_1328,Amazon Outlet 247,Shopping,Kolkata,West Bengal,22,Retail,False
MERCH_1329,Decathlon Outlet 707,Shopping,Jaipur,Rajasthan,10,Online,False
MERCH_1330,Netflix Outlet 802,Entertainment,Ahmedabad,Gujarat,33,Retail,False
MERCH_1331,Reliance Petroleum Outlet 387,Fuel,Chennai,Tamil Nadu,10,Retail,False
MERCH_1332,Disney VIP Digital,Subscription,Bangalore,Karnataka,22,Online,False
MERCH_1333,Amity University Outlet 396,Education,Chennai,Tamil Nadu,16,Hybrid,False
MERCH_1334,Dry Cleaners Outlet 841,Other,Udaipur,Rajasthan,17,Online,False
MERCH_1335,Bharat Petroleum Outlet 909,Fuel,Pune,Maharashtra,7,Retail,False
MERCH_1336,Indraprastha Gas Outlet 266,Utility,Noida,Uttar Pradesh,13,Online,True
MERCH_1337,Netflix Premium Digital,Subscription,Lucknow,Uttar Pradesh,15,Online,True
MERCH_1338,Shell Petrol Outlet 944,Fuel,Nagpur,Maharashtra,38,Retail,True
MERCH_1339,Fortis Hospital Outlet 336,Healthcare,Chandigarh,Punjab,43,Online,False
MERCH_1340,MakeMyTrip Outlet 942,Travel,Surat,Gujarat,24,Online,True
MERCH_1341,Blinkit Outlet 114,Grocery,Delhi,Delhi,12,Online,True
MERCH_1342,Simplilearn Outlet 310,Education,Pune,Maharashtra,13,Retail,False
MERCH_1343,Netflix Premium Digital,Subscription,Bangalore,Karnataka,40,Online,False
MERCH_1344,ICICI Lombard Outlet 635,Insurance,Udaipur,Rajasthan,29,Retail,False
MERCH_1345,Inox Outlet 150,Entertainment,Delhi,Delhi,94,Retail,True
MERCH_1346,Society Maintenance Outlet 115,Rent,Bangalore,Karnataka,16,Retail,False
MERCH_1347,Booking.com Outlet 237,Travel,Lucknow,Uttar Pradesh,14,Online,False
MERCH_1348,Pet Shop Outlet 678,Other,Kochi,Kerala,20,Online,False
MERCH_1349,Local Clinic Outlet 112,Healthcare,Mumbai,Maharashtra,26,Online,True
MERCH_1350,Zerodha Fund Digital,Investment,Kanpur,Uttar Pradesh,26,Online,False
MERCH_1351,ICICI Lombard Outlet 627,Insurance,Trivandrum,Kerala,5,Online,False
MERCH_1352,BookMyShow Outlet 706,Entertainment,Chandigarh,Punjab,13,Retail,False
MERCH_1353,Disney VIP Digital,Subscription,Lucknow,Uttar Pradesh,25,Online,False
MERCH_1354,Salon & Spa Outlet 640,Other,Mysore,Karnataka,37,Online,False
MERCH_1355,Indraprastha Gas Outlet 112,Utility,Coimbatore,Tamil Nadu,41,Online,False
MERCH_1356,Fortis Hospital Outlet 869,Healthcare,Chandigarh,Punjab,42,Retail,False
MERCH_1357,Zerodha Fund Digital,Investment,Ahmedabad,Gujarat,6,Online,False
MERCH_1358,More Retail Outlet 648,Grocery,Bangalore,Karnataka,20,Online,False
MERCH_1359,Uber Outlet 72,Travel,Kanpur,Uttar Pradesh,16,Retail,False
MERCH_1360,Society Maintenance Outlet 475,Rent,Kanpur,Uttar Pradesh,17,Retail,False
MERCH_1361,Airtel Fiber Outlet 370,Utility,Jaipur,Rajasthan,13,Online,False
MERCH_1362,Microsoft 365 Digital,Subscription,Mysore,Karnataka,20,Online,True
MERCH_1363,Local Clinic Outlet 282,Healthcare,Kanpur,Uttar Pradesh,23,Retail,False
MERCH_1364,More Retail Outlet 117,Grocery,Noida,Uttar Pradesh,19,Retail,False
MERCH_1365,NPS Contribution Digital,Investment,Noida,Uttar Pradesh,31,Online,False
MERCH_1366,Reliance Fresh Outlet 562,Grocery,Kanpur,Uttar Pradesh,37,Online,False
MERCH_1367,Spencer's Outlet 453,Grocery,Lucknow,Uttar Pradesh,29,Online,True
MERCH_1368,Zerodha Fund Digital,Investment,Surat,Gujarat,28,Online,False
MERCH_1369,Salon & Spa Outlet 77,Other,Pune,Maharashtra,6,Online,False
MERCH_1370,BESCOM Outlet 56,Utility,Kochi,Kerala,24,Online,False
MERCH_1371,NPS Contribution Digital,Investment,Coimbatore,Tamil Nadu,22,Online,False
MERCH_1372,Adani Electricity Outlet 801,Utility,Mysore,Karnataka,43,Online,False
MERCH_1373,Bharat Petroleum Outlet 84,Fuel,Kolkata,West Bengal,6,Retail,True
MERCH_1374,Shell Petrol Outlet 363,Fuel,Nagpur,Maharashtra,26,Retail,False
MERCH_1375,Punjab Grill Outlet 801,Dining_Out,Kochi,Kerala,43,Online,False
MERCH_1376,Local Pub Outlet 503,Dining_Out,Lucknow,Uttar Pradesh,43,Online,False
MERCH_1377,Local Restaurant Outlet 376,Food,Mysore,Karnataka,21,Retail,False
MERCH_1378,Local Kirana Outlet 494,Grocery,Chennai,Tamil Nadu,36,Retail,True
MERCH_1379,SBI General Insurance Outlet 644,Insurance,Ludhiana,Punjab,13,Retail,False
MERCH_1380,iCloud Storage Digital,Subscription,Kanpur,Uttar Pradesh,26,Online,False
MERCH_1381,NoBroker Rent Outlet 276,Rent,Ahmedabad,Gujarat,42,Retail,True
MERCH_1382,HDFC Ergo Outlet 419,Insurance,Chennai,Tamil Nadu,12,Hybrid,False
MERCH_1383,Local Tailor Outlet 918,Other,Surat,Gujarat,26,Online,False
MERCH_1384,Society Maintenance Outlet 779,Rent,Jaipur,Rajasthan,30,Retail,False
MERCH_1385,Domino's Outlet 295,Food,Jaipur,Rajasthan,21,Online,True
MERCH_1386,Municipal Water Outlet 337,Utility,Ahmedabad,Gujarat,12,Online,True
MERCH_1387,Spotify Family Digital,Subscription,Delhi,Delhi,17,Online,False
MERCH_1388,Shell Petrol Outlet 161,Fuel,Delhi,Delhi,38,Retail,False
MERCH_1389,Udemy Outlet 773,Education,Trivandrum,Kerala,31,Hybrid,False
MERCH_1390,Ajio Outlet 278,Shopping,Kochi,Kerala,23,Online,False
MERCH_1391,Zara Outlet 23,Shopping,Delhi,Delhi,43,Retail,False
MERCH_1392,Local Pub Outlet 234,Dining_Out,Pune,Maharashtra,29,Hybrid,False
MERCH_1393,Gift Gallery Outlet 703,Other,Udaipur,Rajasthan,86,Retail,True
MERCH_1394,LIC India Outlet 217,Insurance,Chennai,Tamil Nadu,36,Online,False
MERCH_1395,MakeMyTrip Outlet 200,Travel,Kolkata,West Bengal,40,Online,False
MERCH_1396,Inox Outlet 337,Entertainment,Jaipur,Rajasthan,24,Retail,False
MERCH_1397,PVR Cinemas Outlet 684,Entertainment,Nagpur,Maharashtra,21,Online,True
MERCH_1398,Spotify Outlet 900,Entertainment,Udaipur,Rajasthan,22,Retail,False
MERCH_1399,Shell Petrol Outlet 36,Fuel,Pune,Maharashtra,43,Retail,False
MERCH_1400,Salon & Spa Outlet 391,Other,Pune,Maharashtra,42,Online,False
MERCH_1401,Inox Outlet 969,Entertainment,Coimbatore,Tamil Nadu,40,Online,True
MERCH_1402,Ola Outlet 680,Travel,Hyderabad,Telangana,12,Hybrid,False
MERCH_1403,NPS Contribution Digital,Investment,Kochi,Kerala,31,Online,False
MERCH_1404,Bharat Petroleum Outlet 304,Fuel,Lucknow,Uttar Pradesh,28,Retail,False
MERCH_1405,Myntra Outlet 410,Shopping,Coimbatore,Tamil Nadu,33,Hybrid,False
MERCH_1406,Taj Dining Outlet 388,Dining_Out,Noida,Uttar Pradesh,5,Retail,False
MERCH_1407,Shoppers Stop Outlet 459,Shopping,Ludhiana,Punjab,17,Retail,False
MERCH_1408,Mainland China Outlet 536,Dining_Out,Chandigarh,Punjab,15,Retail,False
MERCH_1409,Local Pub Outlet 467,Dining_Out,Surat,Gujarat,44,Hybrid,False
MERCH_1410,Local Pub Outlet 45,Dining_Out,Coimbatore,Tamil Nadu,25,Online,True
MERCH_1411,Max Healthcare Outlet 825,Healthcare,Trivandrum,Kerala,25,Hybrid,True
MERCH_1412,Social Outlet 444,Dining_Out,Ahmedabad,Gujarat,9,Online,False
MERCH_1413,Spotify Outlet 993,Entertainment,Trivandrum,Kerala,42,Hybrid,True
MERCH_1414,Spencer's Outlet 166,Grocery,Mysore,Karnataka,24,Online,False
MERCH_1415,Dry Cleaners Outlet 140,Other,Bangalore,Karnataka,12,Retail,False
MERCH_1416,Local Kirana Outlet 378,Grocery,Chandigarh,Punjab,24,Online,False
MERCH_1417,Cred RentPay Outlet 132,Rent,Nagpur,Maharashtra,23,Retail,False
MERCH_1418,CCD Outlet 804,Food,Hyderabad,Telangana,33,Hybrid,False
MERCH_1419,Air India Outlet 271,Travel,Coimbatore,Tamil Nadu,41,Hybrid,False
MERCH_1420,DMart Outlet 606,Grocery,Mumbai,Maharashtra,38,Online,True
MERCH_1421,Practo Outlet 287,Healthcare,Udaipur,Rajasthan,21,Online,False
MERCH_1422,Zomato Outlet 660,Food,Mysore,Karnataka,41,Online,True
MERCH_1423,Disney VIP Digital,Subscription,Kolkata,West Bengal,9,Online,False
MERCH_1424,BESCOM Outlet 637,Utility,Noida,Uttar Pradesh,5,Online,False
MERCH_1425,Adani Electricity Outlet 856,Utility,Noida,Uttar Pradesh,29,Online,False
MERCH_1426,Apollo Clinic Outlet 783,Healthcare,Kochi,Kerala,27,Hybrid,False
MERCH_1427,Housing Rent Transfer Outlet 789,Rent,Pune,Maharashtra,40,Retail,False
MERCH_1428,Zara Outlet 784,Shopping,Lucknow,Uttar Pradesh,28,Hybrid,True
MERCH_1429,Westside Outlet 843,Shopping,Udaipur,Rajasthan,88,Hybrid,False
MERCH_1430,Airtel Fiber Outlet 917,Utility,Chandigarh,Punjab,25,Online,False
MERCH_1431,Fortis Hospital Outlet 801,Healthcare,Pune,Maharashtra,37,Hybrid,False
MERCH_1432,Indian Oil Outlet 471,Fuel,Udaipur,Rajasthan,42,Retail,False
MERCH_1433,Adani Electricity Outlet 202,Utility,Lucknow,Uttar Pradesh,22,Online,False
MERCH_1434,Groww SIP Digital,Investment,Ludhiana,Punjab,29,Online,False
MERCH_1435,iCloud Storage Digital,Subscription,Mysore,Karnataka,34,Online,False
MERCH_1436,Starbucks Outlet 25,Food,Udaipur,Rajasthan,18,Hybrid,False
MERCH_1437,MakeMyTrip Outlet 64,Travel,Kochi,Kerala,44,Online,False
MERCH_1438,Mainland China Outlet 111,Dining_Out,Chennai,Tamil Nadu,8,Hybrid,False
MERCH_1439,Fortis Hospital Outlet 752,Healthcare,Nagpur,Maharashtra,37,Retail,False
MERCH_1440,Simplilearn Outlet 471,Education,Delhi,Delhi,25,Hybrid,False
MERCH_1441,Amity University Outlet 280,Education,Surat,Gujarat,39,Retail,True
MERCH_1442,Booking.com Outlet 124,Travel,Surat,Gujarat,39,Retail,False
MERCH_1443,BYJU'S Outlet 542,Education,Lucknow,Uttar Pradesh,25,Online,False
MERCH_1444,Microsoft 365 Digital,Subscription,Hyderabad,Telangana,22,Online,False
MERCH_1445,Indigo Outlet 595,Travel,Ludhiana,Punjab,28,Online,False
MERCH_1446,BYJU'S Outlet 964,Education,Noida,Uttar Pradesh,35,Retail,False
MERCH_1447,Flipkart Outlet 49,Shopping,Lucknow,Uttar Pradesh,43,Online,True
MERCH_1448,MakeMyTrip Flights Outlet 289,Travel,Delhi,Delhi,6,Retail,True
MERCH_1449,IRCTC Outlet 940,Travel,Hyderabad,Telangana,40,Retail,False
MERCH_1450,DAV College Outlet 47,Education,Kochi,Kerala,43,Retail,False
MERCH_1451,MakeMyTrip Flights Outlet 132,Travel,Jaipur,Rajasthan,18,Hybrid,False
MERCH_1452,Decathlon Outlet 929,Shopping,Hyderabad,Telangana,40,Hybrid,False
MERCH_1453,Indraprastha Gas Outlet 68,Utility,Mysore,Karnataka,12,Online,False
MERCH_1454,Housing Rent Transfer Outlet 641,Rent,Udaipur,Rajasthan,29,Retail,False
MERCH_1455,BookMyShow Outlet 118,Entertainment,Hyderabad,Telangana,34,Retail,False
MERCH_1456,NPS Contribution Digital,Investment,Mysore,Karnataka,78,Online,False
MERCH_1457,Max Life Insurance Outlet 82,Insurance,Chennai,Tamil Nadu,7,Hybrid,False
MERCH_1458,Apollo Pharmacy Outlet 873,Healthcare,Hyderabad,Telangana,18,Retail,False
MERCH_1459,LIC India Outlet 348,Insurance,Ludhiana,Punjab,30,Online,False
MERCH_1460,Hard Rock Cafe Outlet 441,Dining_Out,Kochi,Kerala,37,Hybrid,False
MERCH_1461,BookMyShow Outlet 78,Entertainment,Noida,Uttar Pradesh,12,Retail,False
MERCH_1462,Groww SIP Digital,Investment,Chandigarh,Punjab,24,Online,False
MERCH_1463,Cred RentPay Outlet 515,Rent,Pune,Maharashtra,44,Retail,True
MERCH_1464,Domino's Outlet 764,Food,Coimbatore,Tamil Nadu,13,Online,False
MERCH_1465,Amazon Prime Outlet 729,Entertainment,Noida,Uttar Pradesh,13,Hybrid,False
MERCH_1466,Pizza Hut Outlet 961,Food,Coimbatore,Tamil Nadu,32,Online,False
MERCH_1467,Local Clinic Outlet 655,Healthcare,Mysore,Karnataka,25,Retail,False
MERCH_1468,Taj Dining Outlet 21,Dining_Out,Trivandrum,Kerala,42,Online,False
MERCH_1469,Local Clinic Outlet 923,Healthcare,Kochi,Kerala,42,Online,False
MERCH_1470,Social Outlet 450,Dining_Out,Bangalore,Karnataka,16,Hybrid,True
MERCH_1471,Domino's Outlet 722,Food,Mumbai,Maharashtra,25,Hybrid,False
MERCH_1472,Mainland China Outlet 832,Dining_Out,Udaipur,Rajasthan,27,Hybrid,False
MERCH_1473,Uber Outlet 36,Travel,Udaipur,Rajasthan,32,Hybrid,False
MERCH_1474,Ola Outlet 748,Travel,Mysore,Karnataka,13,Online,False
MERCH_1475,Groww SIP Digital,Investment,Udaipur,Rajasthan,38,Online,False
MERCH_1476,Society Maintenance Outlet 741,Rent,Udaipur,Rajasthan,10,Retail,False
MERCH_1477,Smaaash Outlet 978,Entertainment,Pune,Maharashtra,41,Retail,True
MERCH_1478,Hindustan Petroleum Outlet 389,Fuel,Lucknow,Uttar Pradesh,10,Retail,False
MERCH_1479,Tata Power Outlet 210,Utility,Mysore,Karnataka,91,Online,False
MERCH_1480,Blinkit Outlet 849,Grocery,Jaipur,Rajasthan,13,Retail,False
MERCH_1481,DMart Outlet 52,Grocery,Udaipur,Rajasthan,83,Hybrid,False
MERCH_1482,Pet Shop Outlet 356,Other,Coimbatore,Tamil Nadu,32,Online,False
MERCH_1483,MakeMyTrip Flights Outlet 841,Travel,Chandigarh,Punjab,8,Retail,False
MERCH_1484,Max Healthcare Outlet 280,Healthcare,Hyderabad,Telangana,26,Retail,True
MERCH_1485,Youtube Premium Digital,Subscription,Udaipur,Rajasthan,19,Online,False
MERCH_1486,Blinkit Outlet 357,Grocery,Coimbatore,Tamil Nadu,35,Online,False
MERCH_1487,Housing Rent Transfer Outlet 827,Rent,Mumbai,Maharashtra,20,Retail,True
MERCH_1488,More Retail Outlet 562,Grocery,Surat,Gujarat,9,Hybrid,False
MERCH_1489,NoBroker Rent Outlet 760,Rent,Hyderabad,Telangana,19,Retail,False
MERCH_1490,Groww SIP Digital,Investment,Udaipur,Rajasthan,14,Online,False
MERCH_1491,Local Kirana Outlet 592,Grocery,Kanpur,Uttar Pradesh,13,Retail,True
MERCH_1492,BYJU'S Outlet 993,Education,Noida,Uttar Pradesh,44,Hybrid,False
MERCH_1493,Hardware Store Outlet 309,Other,Hyderabad,Telangana,10,Online,True
MERCH_1494,Zerodha Fund Digital,Investment,Noida,Uttar Pradesh,38,Online,True
MERCH_1495,Groww SIP Digital,Investment,Kolkata,West Bengal,31,Online,False
MERCH_1496,Reliance Petroleum Outlet 833,Fuel,Surat,Gujarat,32,Retail,False
MERCH_1497,Airtel Fiber Outlet 187,Utility,Nagpur,Maharashtra,11,Online,True
MERCH_1498,Hindustan Petroleum Outlet 880,Fuel,Udaipur,Rajasthan,20,Retail,False
MERCH_1499,Housing Rent Transfer Outlet 239,Rent,Chandigarh,Punjab,30,Retail,False
MERCH_1500,Simplilearn Outlet 909,Education,Lucknow,Uttar Pradesh,22,Retail,False
MERCH_1501,Jio Fiber Outlet 285,Utility,Kolkata,West Bengal,28,Online,True
MERCH_1502,Society Maintenance Outlet 202,Rent,Mumbai,Maharashtra,13,Retail,False
MERCH_1503,BookMyShow Outlet 379,Entertainment,Ludhiana,Punjab,28,Hybrid,True
MERCH_1504,Pizza Hut Outlet 22,Food,Kochi,Kerala,36,Online,False
MERCH_1505,H&M Outlet 377,Shopping,Coimbatore,Tamil Nadu,26,Retail,False
MERCH_1506,Airtel Fiber Outlet 678,Utility,Kanpur,Uttar Pradesh,34,Online,True
MERCH_1507,SBI General Insurance Outlet 574,Insurance,Trivandrum,Kerala,44,Online,False
MERCH_1508,Apollo Clinic Outlet 698,Healthcare,Ludhiana,Punjab,21,Online,True
MERCH_1509,Westside Outlet 651,Shopping,Kanpur,Uttar Pradesh,41,Hybrid,True
