Customer_ID,Fraud_Flag,Fraud_Risk_Score,Overall_Risk_Score,Failed_Login_Count,New_Device_Login_Frequency,Unusual_Login_Flag,Account_Takeover_Risk,High_Value_Transaction_Count,Suspicious_Transaction_Count,Beneficiary_Change_Frequency,Device_Trust_Score,Velocity_Score,Geo_Anomaly_Flag,Security_Awareness_Score
CUST_00371,True,93,40,3,High,True,85,3,1,Medium,14,83,True,34
CUST_00372,False,3,5,0,Low,False,14,0,0,Low,88,23,False,67
CUST_00373,False,30,19,0,Low,False,14,0,0,Low,70,34,False,91
CUST_00374,False,26,21,0,Low,False,22,3,0,Low,79,44,False,79
CUST_00375,False,46,27,0,Low,False,5,3,0,Low,90,39,False,78
CUST_00376,True,76,35,3,High,True,77,3,2,High,18,96,True,20
CUST_00377,True,94,47,3,High,True,77,0,1,High,21,72,True,44
CUST_00378,False,3,8,0,Low,False,32,6,0,Low,97,17,False,84
CUST_00379,False,19,15,0,Low,False,30,0,0,Low,98,37,False,88
CUST_00380,False,32,16,1,Medium,False,12,3,0,Low,92,35,False,57
CUST_00381,False,2,5,2,Medium,False,13,3,0,Low,77,29,False,61
CUST_00382,False,37,23,0,Low,False,7,3,0,Low,97,22,False,59
CUST_00383,False,39,25,0,Low,False,17,3,0,Low,75,20,False,70
CUST_00384,False,20,13,0,Low,False,21,3,0,Low,78,20,False,88
CUST_00385,True,84,38,2,High,True,64,0,1,Low,22,74,True,43
CUST_00386,False,4,5,1,Low,False,10,0,0,Low,70,15,False,56
CUST_00387,False,7,8,0,Low,False,21,3,0,Low,76,44,False,51
CUST_00388,True,79,36,4,High,True,90,7,3,High,28,85,True,25
CUST_00389,True,91,42,2,High,True,88,3,3,Low,5,80,True,17
CUST_00390,False,31,18,0,Low,False,18,3,0,Low,72,41,False,76
CUST_00391,True,89,42,4,High,True,72,0,1,Medium,19,88,True,38
CUST_00392,True,87,39,2,High,True,61,3,1,High,17,75,True,24
CUST_00393,False,33,21,1,Low,False,22,0,0,Medium,82,19,False,62
CUST_00394,True,77,34,4,High,True,62,3,2,Medium,19,91,True,34
CUST_00395,False,36,24,1,Low,False,13,0,0,Low,76,29,False,94
CUST_00396,False,13,35,1,Low,False,18,3,0,Low,91,26,False,53
CUST_00397,False,31,15,0,Low,False,30,0,0,Low,71,16,False,73
CUST_00398,True,97,46,2,High,True,70,6,1,High,5,77,True,44
CUST_00399,False,9,10,0,Low,False,17,0,0,Low,99,13,False,54
CUST_00400,False,12,10,0,Low,False,12,3,0,Low,73,42,False,96
CUST_00401,False,47,29,0,Low,False,21,3,0,Low,99,33,False,90
CUST_00402,False,29,18,0,Low,False,17,0,0,Low,84,23,False,77
CUST_00403,False,23,20,0,Low,False,19,0,0,Low,90,15,False,56
CUST_00404,False,27,18,0,Low,False,11,3,0,Low,98,27,False,57
CUST_00405,False,33,16,1,Low,False,11,3,0,Medium,78,14,False,69
CUST_00406,True,94,42,5,High,True,82,3,1,Low,13,91,True,18
CUST_00407,True,95,45,2,High,True,90,3,1,Low,19,87,True,31
CUST_00408,False,32,21,0,Low,False,29,0,0,Low,78,18,False,52
CUST_00409,False,21,23,0,Low,False,6,6,0,Low,84,39,False,89
CUST_00410,True,84,41,5,High,True,62,3,2,Low,6,87,True,32
CUST_00411,False,25,15,0,Low,False,12,0,0,Low,89,41,False,76
CUST_00412,False,3,6,0,Low,False,23,0,0,Low,76,5,False,59
CUST_00413,True,75,37,5,High,True,60,0,1,Medium,5,78,True,40
CUST_00414,False,1,7,0,Low,False,5,0,0,Low,75,26,False,60
CUST_00415,False,20,13,0,Low,False,20,0,0,Low,75,37,False,74
CUST_00416,False,3,6,0,Medium,False,14,3,0,Low,93,30,False,81
CUST_00417,False,32,19,1,Low,False,6,0,0,Low,98,30,False,75
CUST_00418,False,2,7,1,Low,False,26,0,0,Low,90,41,False,82
CUST_00419,False,38,27,0,Low,False,17,0,0,Medium,88,17,False,52
CUST_00420,False,15,11,0,Low,False,12,3,0,Low,91,29,False,65
CUST_00421,False,30,20,0,Low,False,24,3,0,Low,76,28,False,95
CUST_00422,False,23,15,0,Low,False,13,0,0,Low,86,26,False,69
CUST_00423,False,6,10,0,Low,False,27,3,0,Low,96,22,False,62
CUST_00424,True,76,38,2,High,True,80,3,1,Medium,16,89,True,26
CUST_00425,False,37,25,1,Medium,False,6,0,0,Low,92,30,False,63
CUST_00426,False,15,9,0,Low,False,23,0,0,Medium,81,44,False,67
CUST_00427,False,32,19,1,Low,False,9,0,0,Low,83,42,False,73
CUST_00428,False,18,14,0,Low,False,14,3,0,Low,71,28,False,53
CUST_00429,False,28,13,1,Low,False,13,0,0,Low,81,27,False,81
CUST_00430,False,7,10,0,Low,False,31,3,0,Low,74,7,False,78
CUST_00431,False,32,19,1,Low,False,10,0,0,High,74,12,False,84
CUST_00432,False,1,7,0,Low,False,18,0,0,Low,76,14,False,53
CUST_00433,True,82,40,5,High,True,91,3,1,Low,15,72,True,29
CUST_00434,True,93,47,3,High,True,72,3,1,High,7,90,True,23
CUST_00435,True,94,42,4,High,True,85,3,1,Medium,6,79,True,44
CUST_00436,False,31,13,0,Low,False,23,3,0,Low,81,7,False,62
CUST_00437,True,76,36,4,High,True,74,0,1,Medium,22,79,True,30
CUST_00438,False,31,18,0,Low,False,31,3,0,Low,92,36,False,87
CUST_00439,False,21,19,0,Medium,False,30,3,0,Low,75,43,False,72
CUST_00440,False,25,16,0,Low,False,13,3,0,Low,89,10,False,71
CUST_00441,False,14,12,0,Low,False,26,3,0,Low,71,40,False,86
CUST_00442,False,18,39,0,Low,False,12,3,0,Medium,93,28,False,91
CUST_00443,False,27,28,0,Medium,False,33,3,0,Low,78,37,False,77
CUST_00444,False,30,22,0,Low,False,31,3,0,Low,83,21,False,69
CUST_00445,False,47,27,0,Low,False,32,0,0,Low,97,12,False,87
CUST_00446,True,93,46,5,High,True,74,4,2,Low,20,92,True,31
CUST_00447,False,3,8,0,Low,False,8,0,0,Low,93,20,False,74
CUST_00448,False,13,13,0,Low,False,15,0,0,Low,79,43,False,93
CUST_00449,False,3,5,0,Low,False,27,3,0,Medium,73,26,False,99
CUST_00450,True,88,42,2,High,True,75,3,2,Low,28,89,True,33
CUST_00451,True,88,42,2,High,True,65,0,1,Medium,28,76,True,15
CUST_00452,False,4,6,0,Low,False,7,3,0,Medium,91,28,False,52
CUST_00453,True,94,42,5,High,True,93,0,1,Low,18,89,True,36
CUST_00454,False,20,13,0,Medium,False,29,0,0,Low,88,39,False,60
CUST_00455,False,27,20,0,Medium,False,24,3,0,Low,82,14,False,81
CUST_00456,False,21,16,0,Low,False,11,0,0,High,95,41,False,74
CUST_00457,False,15,9,0,Low,False,20,3,0,Low,99,12,False,59
CUST_00458,False,34,17,0,Low,False,33,0,0,Low,86,18,False,69
CUST_00459,True,82,35,3,High,True,91,3,2,Medium,16,82,True,23
CUST_00460,False,24,11,0,Low,False,14,0,0,Low,86,21,False,75
CUST_00461,False,10,9,1,Low,False,18,3,0,High,86,41,False,69
CUST_00462,True,85,37,4,High,True,87,0,1,Low,19,80,True,21
CUST_00463,False,21,15,0,Low,False,30,0,0,Low,70,11,False,86
CUST_00464,False,7,9,2,Medium,False,20,0,0,Medium,72,14,False,96
CUST_00465,False,23,17,2,Low,False,34,0,0,Low,86,43,False,60
CUST_00466,False,5,8,0,Low,False,21,0,0,Low,83,15,False,56
CUST_00467,False,27,14,0,Medium,False,11,0,0,Low,74,40,False,60
CUST_00468,False,20,13,0,Medium,False,31,3,0,Low,97,40,False,88
CUST_00469,False,33,46,0,Low,False,20,0,0,High,97,20,False,75
CUST_00470,False,11,9,0,Low,False,29,3,0,Low,99,26,False,86
CUST_00471,True,89,43,4,High,True,92,3,1,Medium,27,97,True,11
CUST_00472,True,98,44,2,High,True,86,0,2,High,6,78,True,37
CUST_00473,False,23,14,0,Medium,False,21,0,0,Low,83,22,False,59
CUST_00474,False,0,6,1,Low,False,28,6,0,Medium,85,29,False,96
CUST_00475,False,24,13,0,Low,False,19,0,0,Medium,78,41,False,66
CUST_00476,False,49,30,0,Low,False,13,3,0,Low,73,37,False,68
CUST_00477,False,4,6,0,Low,False,31,3,0,Low,95,6,False,97
CUST_00478,False,23,12,0,Low,False,17,3,0,Low,94,16,False,90
CUST_00479,False,36,23,1,Low,False,15,0,0,Low,88,19,False,81
CUST_00480,True,82,38,4,High,True,71,0,1,Medium,23,83,True,19
CUST_00481,False,33,18,0,Low,False,8,0,0,Low,97,12,False,51
CUST_00482,False,31,20,0,Low,False,14,3,0,Low,84,26,False,65
CUST_00483,False,3,8,2,Low,False,28,3,0,Low,99,44,False,80
CUST_00484,False,21,14,0,Low,False,23,0,0,Low,97,33,False,93
CUST_00485,True,83,40,3,High,True,73,4,2,High,29,74,True,31
CUST_00486,True,90,43,5,High,True,82,3,1,Medium,29,94,True,13
CUST_00487,False,22,16,0,Low,False,17,0,0,Medium,93,37,False,98
CUST_00488,False,29,17,0,Low,False,9,0,0,Low,90,9,False,62
CUST_00489,False,4,5,0,Low,False,10,0,0,Low,93,18,False,70
CUST_00490,False,16,12,1,Low,False,14,3,0,Low,87,8,False,95
CUST_00491,False,28,20,0,Low,False,8,3,0,Low,72,44,False,52
CUST_00492,True,85,37,3,High,True,83,3,1,Low,21,90,True,29
CUST_00493,True,80,38,4,High,True,87,3,1,High,11,81,True,43
CUST_00494,False,4,6,0,Low,False,31,3,0,Low,96,15,False,50
CUST_00495,True,94,44,2,High,True,73,1,2,High,10,96,True,41
CUST_00496,False,24,44,1,Low,False,30,0,0,Low,77,36,False,65
CUST_00497,True,77,34,3,High,True,69,0,2,Low,23,88,True,13
CUST_00498,False,3,7,0,Medium,False,21,3,0,Low,83,19,False,58
CUST_00499,False,2,8,0,Low,False,10,0,0,Low,96,12,False,59
CUST_00500,False,20,14,2,Low,False,14,0,0,Low,95,30,False,68
CUST_00501,False,25,21,0,Low,False,13,3,0,Low,89,37,False,56
CUST_00502,False,5,5,0,Low,False,29,3,0,Low,75,35,False,89
CUST_00503,False,11,10,0,Low,False,25,3,0,Low,72,26,False,67
CUST_00504,False,28,12,0,Low,False,19,0,0,Low,78,20,False,54
CUST_00505,True,80,38,2,High,True,61,3,1,High,25,78,True,34
CUST_00506,False,32,20,1,Medium,False,22,3,0,Low,83,22,False,59
CUST_00507,False,6,8,1,Low,False,29,0,0,Low,92,20,False,55
CUST_00508,True,99,46,4,High,True,69,0,2,Medium,21,86,True,21
CUST_00509,False,18,12,0,Low,False,10,0,0,Low,91,12,False,92
CUST_00510,True,83,37,4,High,True,62,3,1,Low,15,70,True,44
CUST_00511,False,25,17,0,Low,False,11,3,0,Low,77,41,False,94
CUST_00512,False,33,21,0,Low,False,24,3,0,Low,90,40,False,85
CUST_00513,True,97,45,3,High,True,64,0,1,Low,6,72,True,20
CUST_00514,False,31,19,0,Low,False,12,3,0,Low,93,35,False,99
CUST_00515,False,27,22,1,Low,False,28,0,0,Low,92,18,False,57
CUST_00516,False,30,22,1,Low,False,22,0,0,Low,99,21,False,61
CUST_00517,False,3,5,1,Low,False,18,0,0,Low,78,42,False,51
CUST_00518,False,5,16,1,Low,False,14,0,0,Low,85,32,False,72
CUST_00519,True,76,34,5,High,True,86,3,1,High,5,96,True,17
CUST_00520,False,29,15,0,Low,False,15,0,0,Low,71,7,False,50
CUST_00521,False,5,8,0,Low,False,5,0,0,Low,73,27,False,54
CUST_00522,False,8,9,1,Low,False,27,3,0,Low,88,25,False,76
CUST_00523,False,27,17,0,Low,False,13,3,0,Low,88,16,False,78
CUST_00524,True,88,65,4,High,True,72,0,1,Medium,15,75,True,35
CUST_00525,True,81,37,2,High,True,89,4,1,High,29,83,True,12
CUST_00526,False,13,12,0,Low,False,21,3,0,Low,81,14,False,89
CUST_00527,True,89,42,4,High,True,60,0,2,High,27,89,True,33
CUST_00528,False,2,7,2,Low,False,29,0,0,Low,90,7,False,66
CUST_00529,True,85,46,3,High,True,60,0,1,Medium,5,86,True,14
CUST_00530,False,29,15,0,Low,False,15,0,0,Low,87,5,False,54
CUST_00531,False,12,10,0,Medium,False,8,0,0,Low,79,12,False,60
CUST_00532,False,40,24,0,Low,False,27,3,0,Low,89,37,False,58
CUST_00533,False,4,5,1,Low,False,5,0,0,Low,76,42,False,50
CUST_00534,False,12,6,0,Low,False,34,0,0,Low,70,12,False,93
CUST_00535,True,79,34,4,High,True,86,0,1,Low,7,78,True,10
CUST_00536,True,78,44,5,High,True,87,0,1,High,26,86,True,10
CUST_00537,False,15,8,2,Low,False,33,3,0,Low,86,5,True,77
CUST_00538,False,26,22,0,Medium,False,23,0,0,Low,82,34,False,54
CUST_00539,True,82,41,3,High,True,89,0,1,Low,29,94,True,43
CUST_00540,False,2,6,0,Medium,False,18,3,0,Low,99,36,False,94
CUST_00541,True,87,41,2,High,True,81,3,1,High,25,95,True,20
CUST_00542,False,0,6,0,Low,False,15,0,0,Low,79,6,False,86
CUST_00543,True,76,31,4,High,True,83,3,1,High,25,73,True,16
CUST_00544,False,5,7,0,Medium,False,19,0,0,Medium,74,19,False,90
CUST_00545,False,25,13,0,Low,False,5,3,0,Low,94,29,False,87
CUST_00546,False,0,5,0,Low,False,15,3,0,Low,87,14,False,78
CUST_00547,False,2,8,0,Low,False,13,0,0,Low,89,17,False,82
CUST_00548,False,48,29,0,Low,False,33,3,0,Low,96,42,False,90
CUST_00549,False,19,12,0,Medium,False,26,0,0,Low,89,6,False,60
CUST_00550,False,33,30,0,Low,False,9,0,0,Low,88,33,False,98
CUST_00551,True,90,42,3,High,True,89,0,1,Medium,21,71,True,29
CUST_00552,False,26,30,1,Low,False,17,3,0,Low,86,8,False,56
CUST_00553,True,76,39,2,High,True,64,3,1,High,13,95,True,19
CUST_00554,False,30,22,0,Low,False,5,0,0,Low,90,29,False,62
CUST_00555,False,34,23,0,Low,False,30,0,0,Low,88,7,False,83
CUST_00556,False,15,11,0,Low,False,5,6,0,Low,90,40,False,56
CUST_00557,False,14,11,0,Low,False,23,3,0,Medium,70,6,False,97
CUST_00558,False,11,10,1,Low,False,19,0,0,Low,84,40,False,94
CUST_00559,True,96,55,3,High,True,77,3,1,Medium,10,87,True,28
CUST_00560,False,30,29,0,Low,True,23,0,0,Low,81,16,False,76
CUST_00561,False,26,20,1,Low,False,15,0,0,Low,93,34,False,70
CUST_00562,False,14,11,0,Low,False,20,0,0,Low,85,10,False,52
CUST_00563,False,15,9,0,Low,False,18,0,0,Low,83,31,False,87
CUST_00564,False,9,11,0,Low,False,21,3,0,Low,82,32,False,90
CUST_00565,False,30,19,1,Low,False,11,3,0,Low,84,41,False,61
CUST_00566,False,19,13,0,Medium,False,24,3,0,Low,95,11,False,88
CUST_00567,False,28,13,1,Low,False,13,0,0,Low,90,8,False,91
CUST_00568,False,8,7,0,Low,False,24,3,0,Low,92,8,False,74
CUST_00569,False,28,17,1,Low,False,7,3,0,Low,74,32,False,80
CUST_00570,False,21,15,0,Low,False,30,0,0,Low,90,14,False,63
CUST_00571,True,81,39,2,High,True,71,0,1,Low,11,91,True,43
CUST_00572,False,16,13,0,Medium,False,16,0,0,Low,89,5,False,72
CUST_00573,False,19,14,0,Low,False,19,0,0,Low,91,42,False,88
CUST_00574,False,7,7,0,Low,False,30,3,0,Medium,88,24,False,77
CUST_00575,False,20,12,0,Medium,False,7,0,0,Low,95,7,False,55
CUST_00576,True,93,44,4,High,True,79,3,1,Medium,11,94,True,14
CUST_00577,False,27,29,0,Low,False,27,0,0,Medium,88,15,False,97
CUST_00578,False,3,7,0,Low,False,6,3,0,Low,88,34,False,76
CUST_00579,False,6,9,0,Low,False,33,3,0,Low,94,24,False,53
CUST_00580,False,19,13,0,Low,False,33,0,0,Low,84,10,False,62
CUST_00581,True,92,44,3,High,True,73,0,1,Medium,15,75,True,44
CUST_00582,False,20,15,0,Medium,False,13,3,0,Low,85,38,False,63
CUST_00583,False,34,28,0,Low,False,24,3,0,Low,89,43,False,99
CUST_00584,False,4,5,1,Low,False,34,0,0,Low,93,42,False,67
CUST_00585,False,29,20,0,Medium,False,16,0,0,Low,78,33,False,72
CUST_00586,False,6,7,0,Low,False,18,3,0,Low,82,38,False,94
CUST_00587,False,29,20,0,Medium,False,30,0,0,Low,99,33,False,91
CUST_00588,True,81,33,3,High,True,91,3,1,Medium,6,77,True,33
CUST_00589,False,0,5,0,Low,False,23,0,0,Low,70,44,False,93
CUST_00590,True,76,31,4,High,True,84,0,1,Medium,16,94,True,15
CUST_00591,False,17,9,0,Low,False,18,3,0,Medium,95,35,False,59
CUST_00592,True,79,37,5,High,True,87,4,1,Low,25,77,True,20
CUST_00593,False,6,16,0,Low,False,25,3,0,Low,84,9,False,72
CUST_00594,False,22,14,2,Low,True,13,0,0,Low,77,39,False,78
CUST_00595,False,19,14,0,Low,False,15,0,0,Low,77,43,False,57
CUST_00596,False,35,32,2,Medium,False,17,0,0,Low,92,22,False,98
CUST_00597,False,1,7,0,Low,False,16,0,0,Low,85,5,False,57
CUST_00598,False,10,8,0,Low,False,29,0,0,Low,97,23,False,79
CUST_00599,True,92,42,4,High,True,67,3,1,Medium,17,95,True,10
CUST_00600,True,96,42,4,High,True,65,0,1,Medium,20,73,True,39
CUST_00601,False,4,8,2,Low,False,14,0,0,High,83,44,False,86
CUST_00602,False,47,27,0,Low,False,22,3,0,Low,75,17,False,86
CUST_00603,False,19,10,0,Low,False,10,0,0,Low,77,28,False,94
CUST_00604,False,15,10,0,Low,False,8,0,0,Medium,72,34,False,87
CUST_00605,False,5,5,0,Low,False,34,0,0,Low,81,26,False,76
CUST_00606,False,18,15,1,Low,False,24,0,0,Low,89,8,False,99
CUST_00607,False,20,17,1,Medium,False,5,3,0,High,85,12,False,74
CUST_00608,False,47,27,0,Low,False,9,0,0,Low,91,18,False,58
CUST_00609,False,19,9,0,Low,False,15,0,0,Low,92,32,False,91
CUST_00610,True,86,45,3,High,True,60,3,1,High,26,79,True,27
CUST_00611,False,39,24,0,Low,False,22,0,0,Low,95,11,False,72
CUST_00612,False,14,10,0,Low,False,20,3,0,Low,85,31,False,70
CUST_00613,True,76,36,4,High,True,61,0,1,High,5,91,True,36
CUST_00614,True,81,40,2,High,True,90,0,5,Medium,25,79,True,43
CUST_00615,False,17,10,0,Medium,False,25,0,0,High,99,27,False,88
CUST_00616,True,78,39,5,High,True,78,0,1,Medium,25,88,True,41
CUST_00617,False,14,9,1,Low,False,25,0,0,Low,89,18,False,51
CUST_00618,False,15,13,1,Low,False,15,0,0,Low,89,17,False,87
CUST_00619,False,3,8,0,Medium,False,22,3,0,Low,81,31,False,59
CUST_00620,False,8,6,1,Low,False,22,0,0,Low,86,25,False,88
CUST_00621,True,75,34,5,High,True,62,0,3,Low,23,97,True,38
CUST_00622,True,83,39,5,High,True,66,3,1,Medium,12,97,True,14
CUST_00623,False,43,27,2,Medium,False,27,0,0,Medium,85,43,False,53
CUST_00624,False,34,20,2,Low,False,11,0,0,High,88,40,False,80
CUST_00625,False,29,16,1,Low,False,21,3,0,Low,93,14,False,97
CUST_00626,False,44,26,2,Low,False,14,3,0,Low,71,26,False,90
CUST_00627,True,91,40,5,High,True,63,0,3,High,12,77,True,36
CUST_00628,False,5,7,0,Low,False,32,3,0,Low,92,29,False,77
CUST_00629,False,32,21,1,Low,False,5,3,0,Low,90,12,False,81
CUST_00630,False,37,25,0,Low,False,14,3,0,Low,89,11,False,57
CUST_00631,False,26,17,0,Low,False,27,0,0,Low,84,29,False,96
CUST_00632,False,6,8,0,Medium,False,33,3,0,Low,79,35,False,60
CUST_00633,False,10,8,0,Low,False,18,0,0,Low,92,40,False,72
CUST_00634,False,32,24,0,Low,False,23,0,0,High,70,23,False,65
CUST_00635,False,20,12,0,Low,False,30,0,0,Low,98,26,False,78
CUST_00636,False,22,12,0,Low,False,33,0,0,Medium,81,21,False,74
CUST_00637,False,5,6,0,Low,False,12,0,0,Low,80,38,False,69
CUST_00638,False,18,15,2,Low,False,19,0,0,Low,92,11,False,58
CUST_00639,False,28,15,0,Low,False,16,3,0,Low,74,24,False,59
CUST_00640,True,80,40,2,High,True,88,0,1,Medium,24,83,True,32
CUST_00641,False,22,10,0,Medium,False,20,0,0,Medium,72,30,False,69
CUST_00642,True,79,53,5,High,True,77,0,1,Low,7,71,True,18
CUST_00643,True,76,38,2,High,True,64,3,1,High,18,71,True,36
CUST_00644,True,86,40,2,High,True,70,0,1,Medium,5,72,True,43
CUST_00645,False,3,17,1,Low,False,18,0,0,Low,77,32,False,83
CUST_00646,False,17,13,0,Low,False,14,3,0,Low,92,5,False,80
CUST_00647,False,19,11,0,Low,False,29,3,0,Low,71,37,False,83
CUST_00648,False,11,8,0,Low,False,10,3,0,Low,96,21,False,52
CUST_00649,False,25,17,0,Medium,False,30,0,0,Low,99,16,False,55
CUST_00650,False,2,5,1,Low,False,16,3,0,High,70,16,False,58
CUST_00651,False,32,30,0,Low,False,28,3,0,Low,74,42,False,83
CUST_00652,False,34,19,1,Low,False,13,3,0,Low,79,27,False,71
CUST_00653,False,19,14,1,Low,False,15,3,0,Low,98,19,False,57
CUST_00654,False,28,21,0,Low,False,22,0,0,Low,94,14,False,90
CUST_00655,False,44,26,0,Low,False,16,3,0,Low,97,34,False,76
CUST_00656,True,83,39,3,High,True,67,3,1,Medium,17,73,True,20
CUST_00657,False,33,18,1,Low,False,23,0,0,Low,79,32,False,94
CUST_00658,False,4,7,2,Low,False,22,0,0,Low,99,18,False,88
CUST_00659,True,82,39,3,High,True,76,3,1,High,12,79,True,12
CUST_00660,True,92,43,2,High,True,66,3,1,Medium,21,71,True,22
CUST_00661,False,33,20,0,Low,False,22,4,0,Low,74,14,False,60
CUST_00662,True,87,41,4,High,True,62,0,1,High,18,83,True,34
CUST_00663,False,27,16,0,Medium,False,10,0,0,Low,82,31,False,75
CUST_00664,False,30,20,1,Low,False,16,0,0,Low,93,5,False,76
CUST_00665,False,6,6,1,Low,False,13,0,0,High,72,25,False,64
CUST_00666,True,89,37,4,High,True,73,0,2,Low,22,96,True,11
CUST_00667,False,32,19,1,Medium,False,15,3,0,Low,99,22,False,97
CUST_00668,False,15,14,1,Low,False,17,0,0,Low,79,41,False,54
CUST_00669,True,85,43,2,High,True,80,0,1,Low,18,81,True,25
CUST_00670,True,98,47,5,High,True,92,3,2,High,19,90,True,33
CUST_00671,False,18,13,1,Low,False,30,0,0,Low,87,34,False,93
CUST_00672,True,80,37,3,High,True,73,0,1,Low,8,85,True,33
CUST_00673,False,5,7,0,Low,True,26,3,0,Low,88,33,False,92
CUST_00674,False,21,26,0,Low,False,20,0,0,Low,95,16,False,64
CUST_00675,True,76,47,5,High,True,65,0,2,High,20,77,True,28
CUST_00676,False,1,7,0,Low,False,28,3,0,Medium,74,8,False,68
CUST_00677,False,27,18,0,Low,False,16,0,0,Low,83,21,False,96
CUST_00678,False,3,6,0,Low,False,20,3,0,Low,96,29,False,76
CUST_00679,False,10,11,0,Low,False,23,0,0,Low,74,10,False,84
CUST_00680,False,25,15,0,Low,False,25,0,0,Low,80,32,False,78
CUST_00681,True,97,49,3,High,True,71,3,1,Low,25,72,True,10
CUST_00682,False,8,9,0,Low,False,17,3,0,Low,98,37,False,79
CUST_00683,True,88,39,2,High,True,77,0,1,Medium,6,88,True,44
CUST_00684,False,8,9,0,Low,False,18,3,0,Low,91,22,False,89
CUST_00685,False,20,16,0,Medium,False,15,0,0,Low,82,8,False,57
CUST_00686,False,46,27,0,Medium,False,31,0,0,Medium,99,28,False,94
CUST_00687,False,23,23,0,Low,False,11,0,0,Low,76,17,False,69
CUST_00688,False,19,15,1,Low,False,8,3,0,Medium,99,35,False,77
CUST_00689,False,24,14,0,Low,False,19,3,0,Low,82,41,False,63
CUST_00690,False,32,20,0,Low,False,25,0,0,Low,73,13,False,96
CUST_00691,False,36,22,0,Low,False,34,0,0,Low,70,13,False,67
CUST_00692,False,2,7,0,Low,False,26,3,0,Low,75,38,False,84
CUST_00693,False,30,17,0,Low,False,32,3,0,Low,71,36,False,52
CUST_00694,False,42,29,0,Low,False,27,0,0,Low,77,23,False,85
CUST_00695,False,47,28,0,Low,False,13,0,0,Low,73,27,False,54
CUST_00696,False,22,13,2,Medium,False,32,0,0,Low,74,32,False,82
CUST_00697,False,26,16,0,Low,False,17,0,0,Low,90,38,False,96
CUST_00698,False,25,20,2,Low,False,32,3,0,Medium,96,11,False,70
CUST_00699,False,2,5,0,Medium,False,10,0,0,Low,72,19,False,75
CUST_00700,False,41,25,0,Low,False,25,3,0,Low,92,7,False,65
CUST_00701,False,6,9,0,Low,False,30,0,0,Low,85,23,False,80
CUST_00702,False,13,12,1,Medium,False,25,3,0,Low,90,43,False,72
CUST_00703,False,3,7,0,Low,False,17,3,0,Low,75,41,False,79
CUST_00704,False,44,27,0,Low,False,6,0,0,Low,82,26,False,83
CUST_00705,False,9,34,1,Medium,False,28,3,0,Medium,86,9,True,75
CUST_00706,False,39,26,0,Low,False,13,3,0,Low,89,35,False,71
CUST_00707,False,20,26,1,Low,False,26,3,0,Low,86,27,False,62
CUST_00708,True,85,38,3,High,True,89,0,1,Medium,23,83,True,27
CUST_00709,True,98,44,2,High,True,65,4,1,High,24,91,True,20
CUST_00710,True,83,38,4,High,True,80,3,1,Low,15,81,True,16
CUST_00711,False,37,24,1,Low,False,17,3,0,Low,89,21,False,79
CUST_00712,False,25,24,0,Low,False,29,3,0,Low,98,23,False,91
CUST_00713,False,4,8,2,Low,False,18,3,0,Medium,98,32,False,66
CUST_00714,False,5,7,0,Low,False,16,0,0,Low,74,12,False,83
CUST_00715,False,33,29,0,Low,False,24,3,0,Low,83,38,False,73
CUST_00716,False,32,23,2,Low,False,33,3,0,Low,78,5,False,53
CUST_00717,False,15,13,0,Low,False,8,3,0,Low,99,42,False,98
CUST_00718,False,28,12,0,Medium,False,26,3,0,Medium,71,30,False,73
CUST_00719,False,30,19,0,Low,False,5,0,0,Medium,87,44,False,58
CUST_00720,False,16,23,1,Low,False,33,3,0,Low,95,22,False,99
CUST_00721,False,2,7,0,Low,False,34,6,0,Medium,80,10,False,99
CUST_00722,False,2,7,2,Low,False,13,0,0,Low,73,27,False,85
CUST_00723,False,6,7,1,Low,False,24,3,0,Low,83,25,False,94
CUST_00724,False,7,8,0,Low,False,26,3,0,Low,78,23,False,67
CUST_00725,False,27,42,0,Low,False,30,0,0,Low,70,8,False,89
CUST_00726,False,24,44,0,Low,False,8,3,0,Low,82,39,False,82
CUST_00727,False,0,5,0,Low,False,10,3,0,Medium,99,20,False,56
CUST_00728,False,14,12,1,Low,False,11,3,0,Low,72,22,False,95
CUST_00729,False,31,23,0,Low,False,29,3,0,Low,98,41,False,58
CUST_00730,True,82,40,5,High,True,81,0,1,Low,11,96,True,14
CUST_00731,False,3,7,0,Medium,False,19,0,0,Low,91,18,False,93
CUST_00732,False,6,7,1,Low,False,8,0,0,Low,73,7,False,64
CUST_00733,False,7,7,0,Low,False,21,3,0,Medium,83,20,False,88
CUST_00734,True,91,42,4,High,True,60,3,1,High,29,88,True,14
CUST_00735,False,15,20,0,Low,False,33,3,0,Low,78,6,False,97
